url,title,mitre_tactic_name,mitre_tactic,mitre_technique_name,mitre_technique,description,type,elastic_query,rule_indices,references,tags
https://www.elastic.co/guide/en/security/7.16/microsoft-exchange-server-um-writing-suspicious-files.html,Microsoft Exchange Server UM Writing Suspicious Filesedit,['Initial Access'],['TA0001'],['Exploit Public-Facing Application'],['T1190'],Identifies suspicious files being written by the Microsoft Exchange Server Unified Messaging (UM) service. This activity has been observed exploiting CVE-2021-26858.,['eql'],"file where event.type == ""creation"" and process.name :(""UMWorkerProcess.exe"", ""umservice.exe"") and file.extension :(""php"", ""jsp"", ""js"", ""aspx"", ""asmx"", ""asax"", ""cfm"", ""shtml"") and (file.path : ""?:\\inetpub\\wwwroot\\aspnet_client\\*"" or(file.path : ""?:\\*\\Microsoft\\ExchangeServer*\\FrontEnd\\HttpProxy\\owa\\auth\\*"" and not (file.path: ""?:\\*\\Microsoft\\ExchangeServer*\\FrontEnd\\HttpProxy\\owa\\auth\\version\\*"" orfile.name : (""errorFE.aspx"", ""expiredpassword.aspx"", ""frowny.aspx"",""GetIdToken.htm"", ""logoff.aspx"", ""logon.aspx"",""OutlookCN.aspx"", ""RedirSuiteServiceProxy.aspx"", ""signout.aspx""))) or(file.path : ""?:\\*\\Microsoft\\ExchangeServer*\\FrontEnd\\HttpProxy\\ecp\\auth\\*"" and not file.name :""TimeoutLogoff.aspx"") )","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers', 'https://www.volexity.com/blog/2021/03/02/active-exploitation-of-microsoft-exchange-zero-day-vulnerabilities']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Initial Access']"
https://www.elastic.co/guide/en/security/7.16/microsoft-exchange-worker-spawning-suspicious-processes.html,Microsoft Exchange Worker Spawning Suspicious Processesedit,['Initial Access'],['TA0001'],['Exploit Public-Facing Application'],['T1190'],Identifies suspicious processes being spawned by the Microsoft Exchange Server worker process (w3wp). This activity may indicate exploitation activity or access to an existing web shell backdoor.,['eql'],"process where event.type == ""start"" and process.parent.name :""w3wp.exe"" and process.parent.args : ""MSExchange*AppPool"" and(process.name : (""cmd.exe"", ""powershell.exe"", ""pwsh.exe"",""powershell_ise.exe"") or process.pe.original_file_name in(""cmd.exe"", ""powershell.exe"", ""pwsh.dll"", ""powershell_ise.exe""))","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']","['https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers', 'https://www.volexity.com/blog/2021/03/02/active-exploitation-of-microsoft-exchange-zero-day-vulnerabilities', 'https://discuss.elastic.co/t/detection-and-response-for-hafnium-activity/266289']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Initial Access']"
https://www.elastic.co/guide/en/security/7.16/microsoft-iis-connection-strings-decryption.html,Microsoft IIS Connection Strings Decryptionedit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],"Identifies use of aspnet_regiis to decrypt Microsoft IIS connection strings. An attacker with Microsoft IIS web server access via a webshell or alike can decrypt and dump any hardcoded connection strings, such as the MSSQL service account password using aspnet_regiis command.",['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""aspnet_regiis.exe"" or process.pe.original_file_name== ""aspnet_regiis.exe"") and process.args : ""connectionStrings"" andprocess.args : ""-pdf""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://blog.netspi.com/decrypting-iis-passwords-to-break-out-of-the-dmz-part-1/', 'https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/greenbug-espionage-telco-south-asia']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/microsoft-iis-service-account-password-dumped.html,Microsoft IIS Service Account Password Dumpededit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],"Identifies the Internet Information Services (IIS) command-line tool, AppCmd, being used to list passwords. An attacker with IIS web server access via a web shell can decrypt and dump the IIS AppPool service account password using AppCmd.",['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""appcmd.exe"" or process.pe.original_file_name ==""appcmd.exe"") and process.args : ""/list"" and process.args :""/text*password""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://blog.netspi.com/decrypting-iis-passwords-to-break-out-of-the-dmz-part-1/'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/mimikatz-memssp-log-file-detected.html,Mimikatz Memssp Log File Detectededit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],Identifies the password log file from the default Mimikatz memssp module.,['eql'],"file where file.name : ""mimilsa.log"" and process.name : ""lsass.exe""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/modification-of-amsienable-registry-key.html,Modification of AmsiEnable Registry Keyedit,['Defense Evasion'],['TA0005'],['Impair Defenses'],['T1562'],"JScript tries to query the AmsiEnable registry key from the HKEY_USERS registry hive before initializing Antimalware Scan Interface (AMSI). If this key is set to 0, AMSI is not enabled for the JScript process. An adversary can modify this key to disable AMSI protections.",['eql'],"registry where event.type in (""creation"", ""change"") andregistry.path: ""HKEY_USERS\\*\\Software\\Microsoft\\WindowsScript\\Settings\\AmsiEnable"" and registry.data.strings: ""0""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://hackinparis.com/data/slides/2019/talks/HIP2019-Dominic_Chell-Cracking_The_Perimeter_With_Sharpshooter.pdf', 'https://docs.microsoft.com/en-us/windows/win32/amsi/antimalware-scan-interface-portal']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/modification-of-boot-configuration.html,Modification of Boot Configurationedit,['Impact'],['TA0040'],['Inhibit System Recovery'],['T1490'],Identifies use of bcdedit.exe to delete boot configuration data. This tactic is sometimes used as by malware or an attacker as a destructive technique.,['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""bcdedit.exe"" or process.pe.original_file_name ==""bcdedit.exe"") and (process.args : ""/set"" and process.args :""bootstatuspolicy"" and process.args : ""ignoreallfailures"") or(process.args : ""no"" and process.args : ""recoveryenabled"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Impact']"
https://www.elastic.co/guide/en/security/7.16/modification-of-dynamic-linker-preload-shared-object.html,Modification of Dynamic Linker Preload Shared Objectedit,['Privilege Escalation'],['TA0004'],['Hijack Execution Flow'],['T1574'],Identifies modification of the dynamic linker preload shared object (ld.so.preload). Adversaries may execute malicious payloads by hijacking the dynamic linker used to load libraries.,['query'],event.category:file and not event.type:deletion andfile.path:/etc/ld.so.preload,"['auditbeat-*', 'logs-endpoint.events.*']",['https://www.anomali.com/blog/rocke-evolves-its-arsenal-with-a-new-malware-family-written-in-golang'],"['Elastic', 'Host', 'Linux', 'Threat Detection', 'Privilege Escalation']"
https://www.elastic.co/guide/en/security/7.16/modification-of-environment-variable-via-launchctl.html,Modification of Environment Variable via Launchctledit,['Defense Evasion'],['TA0005'],['Hijack Execution Flow'],['T1574'],Identifies modifications to an environment variable using the built-in launchctl command. Adversaries may execute their own malicious payloads by hijacking certain environment variables to load arbitrary libraries or bypass certain restrictions.,['query'],"event.category:process and event.type:start andprocess.name:launchctl and process.args:(setenv and not (JAVA*_HOMEor RUNTIME_JAVA_HOME orDBUS_LAUNCHD_SESSION_BUS_SOCKET orANT_HOME or LG_WEBOS_TV_SDK_HOME orWEBOS_CLI_TV or EDEN_ENV)) and not process.parent.executable:(""/Applications/NoMachine.app/Contents/Frameworks/bin/nxserver.bin"" or""/usr/local/bin/kr"" or""/Applications/NoMachine.app/Contents/Frameworks/bin/nxserver.bin"" or""/Applications/IntelliJ IDEACE.app/Contents/jbr/Contents/Home/lib/jspawnhelper"")","['auditbeat-*', 'logs-endpoint.events.*']",['https://github.com/rapid7/metasploit-framework/blob/master//modules/post/osx/escalate/tccbypass.rb'],"['Elastic', 'Host', 'macOS', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/modification-of-openssh-binaries.html,Modification of OpenSSH Binariesedit,"['Persistence', 'Credential Access']","['TA0003', 'TA0006']","['Create or Modify System Process', 'Modify Authentication Process']","['T1543', 'T1556']",Adversaries may modify SSH related binaries for persistence or credential access by patching sensitive functions to enable unauthorized access or by logging SSH credentials for exfiltration.,['query'],event.category:file and event.type:change and process.name:* and(file.path:(/usr/sbin/sshd or /usr/bin/ssh or /usr/bin/sftp or/usr/bin/scp) or file.name:libkeyutils.so) and notprocess.executable:/usr/bin/dpkg,"['auditbeat-*', 'logs-endpoint.events.*']",['https://blog.angelalonso.es/2016/09/anatomy-of-real-linux-intrusion-part-ii.html'],"['Elastic', 'Host', 'Linux', 'Threat Detection', 'Credential Access', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/modification-of-safari-settings-via-defaults-command.html,Modification of Safari Settings via Defaults Commandedit,['Defense Evasion'],['TA0005'],['Impair Defenses'],['T1562'],"Identifies changes to the Safari configuration using the built-in defaults command. Adversaries may attempt to enable or disable certain Safari settings, such as enabling JavaScript from Apple Events to ease in the hijacking of the users browser.",['query'],event.category:process and event.type:start andprocess.name:defaults and process.args: (com.apple.Safari andwrite and not ( UniversalSearchEnabled orSuppressSearchSuggestions or WebKitTabToLinksPreferenceKey orShowFullURLInSmartSearchField orcom.apple.Safari.ContentPageGroupIdentifier.WebKit2TabsToLinks )),"['auditbeat-*', 'logs-endpoint.events.*']",['https://objectivebythesea.com/v2/talks/OBTS_v2_Zohar.pdf'],"['Elastic', 'Host', 'macOS', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/modification-of-standard-authentication-module-or-configuration.html,Modification of Standard Authentication Module or Configurationedit,"['Persistence', 'Credential Access']","['TA0003', 'TA0006']","['Create or Modify System Process', 'Modify Authentication Process']","['T1543', 'T1556']",Adversaries may modify the standard authentication module for persistence via patching the normal authorization process or modifying the login configuration to allow unauthorized access or elevate privileges.,['query'],"event.category:file and event.type:change and (file.name:pam_*.soor file.path:(/etc/pam.d/* or /private/etc/pam.d/*)) andprocess.executable: (* and not ( /bin/yum or""/usr/sbin/pam-auth-update"" or /usr/libexec/packagekitd or/usr/bin/dpkg or /usr/bin/vim or/usr/libexec/xpcproxy or /usr/bin/bsdtar or/usr/local/bin/brew or /usr/bin/rsync or /usr/bin/yumor /var/lib/docker/*/bin/yum or/var/lib/docker/*/bin/dpkg or./merged/var/lib/docker/*/bin/dpkg or ""/System/Library/PrivateFrameworks/PackageKit.framework/Versions/A/XPCServices/package_script_service.xpc/Contents/MacOS/package_script_service"" ) ) andnot file.path: ( /tmp/snap.rootfs_*/pam_*.so or/tmp/newroot/lib/*/pam_*.so or /private/var/folders/*/T/com.apple.fileprovider.ArchiveService/TemporaryItems/*/lib/security/pam_*.so or /tmp/newroot/usr/lib64/security/pam_*.so )","['auditbeat-*', 'logs-endpoint.events.*']","['https://github.com/zephrax/linux-pam-backdoor', 'https://github.com/eurialo/pambd', 'http://0x90909090.blogspot.com/2016/06/creating-backdoor-in-pam-in-5-line-of.html', 'https://www.trendmicro.com/en_us/research/19/i/skidmap-linux-malware-uses-rootkit-capabilities-to-hide-cryptocurrency-mining-payload.html']","['Elastic', 'Host', 'macOS', 'Linux', 'Threat Detection', 'Credential Access', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/modification-of-wdigest-security-provider.html,Modification of WDigest Security Provideredit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],"Identifies attempts to modify the WDigest security provider in the registry to force the user’s password to be stored in clear text in memory. This behavior can be indicative of an adversary attempting to weaken the security configuration of an endpoint. Once the UseLogonCredential value is modified, the adversary may attempt to dump clear text passwords from memory.",['eql'],"registry where event.type in (""creation"", ""change"") and registry.path:""HKLM\\SYSTEM\\*ControlSet*\\Control\\SecurityProviders\\WDigest\\UseLogonCredential"" and registry.data.strings:""1""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://www.csoonline.com/article/3438824/how-to-detect-and-halt-credential-theft-via-windows-wdigest.html', 'https://www.praetorian.com/blog/mitigating-mimikatz-wdigest-cleartext-credential-theft?edition=2019']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/modification-or-removal-of-an-okta-application-sign-on-policy.html,Modification or Removal of an Okta Application Sign-On Policyedit,[],[],[],[],Detects attempts to modify or delete a sign on policy for an Okta application. An adversary may attempt to modify or delete the sign on policy for an Okta application in order to remove or weaken an organization’s security controls.,['query'],event.dataset:okta.system andevent.action:(application.policy.sign_on.update orapplication.policy.sign_on.rule.delete),"['filebeat-*', 'logs-okta*']","['https://help.okta.com/en/prod/Content/Topics/Security/App_Based_Signon.htm', 'https://developer.okta.com/docs/reference/api/system-log/', 'https://developer.okta.com/docs/reference/api/event-types/']","['Elastic', 'Identity', 'Okta', 'Continuous Monitoring', 'SecOps', 'Identity and Access']"
https://www.elastic.co/guide/en/security/7.16/mounting-hidden-or-webdav-remote-shares.html,Mounting Hidden or WebDav Remote Sharesedit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],Identifies the use of net.exe to mount a WebDav or hidden remote share. This may indicate lateral movement or preparation for data exfiltration.,['eql'],"process where event.type in (""start"", ""process_started"") and((process.name : ""net.exe"" or process.pe.original_file_name ==""net.exe"") or ((process.name : ""net1.exe"" orprocess.pe.original_file_name == ""net1.exe"") and notprocess.parent.name : ""net.exe"")) and process.args : ""use"" and /*including hidden and webdav based online shares such as onedrive */process.args : (""\\\\*\\*$*"", ""\\\\*@SSL\\*"", ""http*"") and /*excluding shares deletion operation */ not process.args : ""/d*""","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/msbuild-making-network-connections.html,MsBuild Making Network Connectionsedit,['Defense Evasion'],['TA0005'],['Trusted Developer Utilities Proxy Execution'],['T1127'],Identifies MsBuild.exe making outbound network connections. This may indicate adversarial activity as MsBuild is often leveraged by adversaries to execute code and evade detection.,['eql'],"sequence by process.entity_id [process where process.name :""MSBuild.exe"" and event.type == ""start""] [network where process.name: ""MSBuild.exe"" and not cidrmatch(destination.ip, ""127.0.0.1"",""::1"")]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/mshta-making-network-connections.html,Mshta Making Network Connectionsedit,['Defense Evasion'],['TA0005'],['Signed Binary Proxy Execution'],['T1218'],"Identifies Mshta.exe making outbound network connections. This may indicate adversarial activity, as Mshta is often leveraged by adversaries to execute malicious scripts and evade detection.",['eql'],"sequence by process.entity_id with maxspan=10m [process whereevent.type in (""start"", ""process_started"") and process.name :""mshta.exe"" and not process.parent.name :""Microsoft.ConfigurationManagement.exe"" and not(process.parent.executable : ""C:\\Amazon\\AmazonAssistant\\amazonAssistantService.exe"" orprocess.parent.executable : ""C:\\TeamViewer\\TeamViewer.exe"") andnot process.args : ""ADSelfService_Enroll.hta""] [network whereprocess.name : ""mshta.exe""]","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/multi-factor-authentication-disabled-for-an-azure-user.html,Multi-Factor Authentication Disabled for an Azure Useredit,['Persistence'],['TA0003'],['Account Manipulation'],['T1098'],Identifies when multi-factor authentication (MFA) is disabled for an Azure user account. An adversary may disable MFA for a user account in order to weaken the authentication requirements for the account.,['query'],"event.dataset:azure.auditlogs andazure.auditlogs.operation_name:""Disable Strong Authentication"" andevent.outcome:(Success or success)","['filebeat-*', 'logs-azure*']",N/A,"['Elastic', 'Cloud', 'Azure', 'Continuous Monitoring', 'SecOps', 'Identity and Access']"
https://www.elastic.co/guide/en/security/7.16/ntds-or-sam-database-file-copied.html,NTDS or SAM Database File Copiededit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],Identifies a copy operation of the Active Directory Domain Database (ntds.dit) or Security Account Manager (SAM) files. Those files contain sensitive information including hashed domain and/or local credentials.,['eql'],"process where event.type in (""start"", ""process_started"") and ((process.pe.original_file_name in (""Cmd.Exe"", ""PowerShell.EXE"",""XCOPY.EXE"") and process.args : (""copy"", ""xcopy"", ""Copy-Item"",""move"", ""cp"", ""mv"") ) or (process.pe.original_file_name :""esentutl.exe"" and process.args : (""*/y*"", ""*/vss*"", ""*/d*"")) ) andprocess.args : (""*\\ntds.dit"", ""*\\config\\SAM"",""\\*\\GLOBALROOT\\Device\\HarddiskVolumeShadowCopy*\\*"",""*/system32/config/SAM*"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://thedfirreport.com/2020/11/23/pysa-mespinoza-ransomware/', 'https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/T1003.002/T1003.002.md#atomic-test-3---esentutlexe-sam-copy']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/net-command-via-system-account.html,Net command via SYSTEM accountedit,['Discovery'],['TA0007'],['System Owner/User Discovery'],['T1033'],Identifies the SYSTEM account using an account discovery utility. This could be a sign of discovery activity after an adversary has achieved privilege escalation.,['eql'],"process where event.type in (""start"", ""process_started"") anduser.id in (""S-1-5-18"", ""S-1-5-19"", ""S-1-5-20"") and process.name :""whoami.exe"" or (process.name : ""net1.exe"" and notprocess.parent.name : ""net.exe"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Discovery']"
https://www.elastic.co/guide/en/security/7.16/netcat-network-activity.html,Netcat Network Activityedit,[],[],[],[],A netcat process is engaging in network activity on a Linux host. Netcat is often used as a persistence mechanism by exporting a reverse shell or by serving a shell on a listening port. Netcat is also sometimes used for data exfiltration.,['eql'],"sequence by process.entity_id [process where (process.name == ""nc""or process.name == ""ncat"" or process.name == ""netcat"" orprocess.name == ""netcat.openbsd"" or process.name ==""netcat.traditional"") and event.type == ""start""] [network where(process.name == ""nc"" or process.name == ""ncat"" or process.name ==""netcat"" or process.name == ""netcat.openbsd"" orprocess.name == ""netcat.traditional"")]","['auditbeat-*', 'logs-endpoint.events.*']","['http://pentestmonkey.net/cheat-sheet/shells/reverse-shell-cheat-sheet', 'https://www.sans.org/security-resources/sec560/netcat_cheat_sheet_v1.pdf', 'https://en.wikipedia.org/wiki/Netcat']","['Elastic', 'Host', 'Linux', 'Threat Detection']"
https://www.elastic.co/guide/en/security/7.16/network-connection-via-certutil.html,Network Connection via Certutiledit,['Command and Control'],['TA0011'],['Ingress Tool Transfer'],['T1105'],"Identifies certutil.exe making a network connection. Adversaries could abuse certutil.exe to download a certificate, or malware, from a remote URL.",['eql'],"sequence by process.entity_id [process where process.name :""certutil.exe"" and event.type == ""start""] [network whereprocess.name : ""certutil.exe"" and not cidrmatch(destination.ip,""10.0.0.0/8"", ""127.0.0.0/8"", ""169.254.0.0/16"", ""172.16.0.0/12"",""192.0.0.0/24"", ""192.0.0.0/29"",""192.0.0.8/32"", ""192.0.0.9/32"", ""192.0.0.10/32"", ""192.0.0.170/32"",""192.0.0.171/32"", ""192.0.2.0/24"", ""192.31.196.0/24"",""192.52.193.0/24"", ""192.168.0.0/16"",""192.88.99.0/24"", ""224.0.0.0/4"", ""100.64.0.0/10"", ""192.175.48.0/24"",""198.18.0.0/15"", ""198.51.100.0/24"", ""203.0.113.0/24"", ""240.0.0.0/4"",""::1"", ""FE80::/10"", ""FF00::/8"")]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Command and Control']"
https://www.elastic.co/guide/en/security/7.16/network-connection-via-compiled-html-file.html,Network Connection via Compiled HTML Fileedit,"['Execution', 'Defense Evasion']","['TA0002', 'TA0005']","['User Execution', 'Signed Binary Proxy Execution']","['T1204', 'T1218']",Compiled HTML files (.chm) are commonly distributed as part of the Microsoft HTML Help system. Adversaries may conceal malicious code in a CHM file and deliver it to a victim for execution. CHM content is loaded by the HTML Help executable program (hh.exe).,['eql'],"sequence by process.entity_id [process where process.name : ""hh.exe""and event.type == ""start""] [network where process.name : ""hh.exe""and not cidrmatch(destination.ip, ""10.0.0.0/8"", ""127.0.0.0/8"",""169.254.0.0/16"", ""172.16.0.0/12"", ""192.0.0.0/24"",""192.0.0.0/29"", ""192.0.0.8/32"", ""192.0.0.9/32"", ""192.0.0.10/32"",""192.0.0.170/32"", ""192.0.0.171/32"", ""192.0.2.0/24"",""192.31.196.0/24"", ""192.52.193.0/24"", ""192.168.0.0/16"",""192.88.99.0/24"", ""224.0.0.0/4"", ""100.64.0.0/10"",""192.175.48.0/24"",""198.18.0.0/15"", ""198.51.100.0/24"",""203.0.113.0/24"", ""240.0.0.0/4"", ""::1"", ""FE80::/10"",""FF00::/8"")]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Execution']"
https://www.elastic.co/guide/en/security/7.16/network-connection-via-msxsl.html,Network Connection via MsXsledit,['Defense Evasion'],['TA0005'],['XSL Script Processing'],['T1220'],Identifies msxsl.exe making a network connection. This may indicate adversarial activity as msxsl.exe is often leveraged by adversaries to execute malicious scripts and evade detection.,['eql'],"sequence by process.entity_id [process where process.name :""msxsl.exe"" and event.type == ""start""] [network where process.name :""msxsl.exe"" and not cidrmatch(destination.ip, ""10.0.0.0/8"",""127.0.0.0/8"", ""169.254.0.0/16"", ""172.16.0.0/12"", ""192.0.0.0/24"",""192.0.0.0/29"", ""192.0.0.8/32"", ""192.0.0.9/32"", ""192.0.0.10/32"",""192.0.0.170/32"", ""192.0.0.171/32"", ""192.0.2.0/24"",""192.31.196.0/24"", ""192.52.193.0/24"", ""192.168.0.0/16"",""192.88.99.0/24"", ""224.0.0.0/4"", ""100.64.0.0/10"",""192.175.48.0/24"",""198.18.0.0/15"", ""198.51.100.0/24"",""203.0.113.0/24"", ""240.0.0.0/4"", ""::1"", ""FE80::/10"",""FF00::/8"")]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/network-connection-via-registration-utility.html,Network Connection via Registration Utilityedit,"['Execution', 'Defense Evasion']","['TA0002', 'TA0005']",['Signed Binary Proxy Execution'],['T1218'],"Identifies the native Windows tools regsvr32.exe, regsvr64.exe, RegSvcs.exe, or RegAsm.exe making a network connection. This may be indicative of an attacker bypassing allowlists or running arbitrary scripts via a signed Microsoft binary.",['eql'],"sequence by process.entity_id [process where event.type == ""start""and process.name : (""regsvr32.exe"", ""RegAsm.exe"", ""RegSvcs.exe"")and not ( user.id == ""S-1-5-18"" and(process.parent.name : ""msiexec.exe"" or process.parent.executable :(""C:\\Program Files (x86)\\*.exe"", ""C:\\Program Files\\*.exe""))) ] [network where process.name : (""regsvr32.exe"", ""RegAsm.exe"",""RegSvcs.exe"") and not cidrmatch(destination.ip, ""10.0.0.0/8"",""127.0.0.0/8"", ""169.254.0.0/16"", ""172.16.0.0/12"", ""192.0.0.0/24"",""192.0.0.0/29"", ""192.0.0.8/32"", ""192.0.0.9/32"", ""192.0.0.10/32"",""192.0.0.170/32"", ""192.0.0.171/32"", ""192.0.2.0/24"",""192.31.196.0/24"", ""192.52.193.0/24"", ""192.168.0.0/16"",""192.88.99.0/24"", ""224.0.0.0/4"", ""100.64.0.0/10"",""192.175.48.0/24"",""198.18.0.0/15"", ""198.51.100.0/24"",""203.0.113.0/24"", ""240.0.0.0/4"", ""::1"", ""FE80::/10"",""FF00::/8"") and network.protocol != ""dns""]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Execution']"
https://www.elastic.co/guide/en/security/7.16/network-connection-via-signed-binary.html,Network Connection via Signed Binaryedit,"['Defense Evasion', 'Execution']","['TA0005', 'TA0002']",['Signed Binary Proxy Execution'],['T1218'],Binaries signed with trusted digital certificates can execute on Windows systems protected by digital signature validation. Adversaries may use these binaries to live off the land and execute malicious files that could bypass application allowlists and signature validation.,['eql'],"sequence by process.entity_id [process where (process.name :""expand.exe"" or process.name : ""extrac32.exe"" orprocess.name : ""ieexec.exe"" or process.name : ""makecab.exe"") andevent.type == ""start""] [network where (process.name : ""expand.exe""or process.name : ""extrac32.exe"" or process.name :""ieexec.exe"" or process.name : ""makecab.exe"") and notcidrmatch(destination.ip, ""10.0.0.0/8"", ""127.0.0.0/8"",""169.254.0.0/16"", ""172.16.0.0/12"", ""192.0.0.0/24"", ""192.0.0.0/29"",""192.0.0.8/32"", ""192.0.0.9/32"", ""192.0.0.10/32"",""192.0.0.170/32"", ""192.0.0.171/32"", ""192.0.2.0/24"", ""192.31.196.0/24"",""192.52.193.0/24"", ""192.168.0.0/16"", ""192.88.99.0/24"", ""224.0.0.0/4"",""100.64.0.0/10"", ""192.175.48.0/24"", ""198.18.0.0/15"",""198.51.100.0/24"", ""203.0.113.0/24"", ""240.0.0.0/4"", ""::1"",""FE80::/10"", ""FF00::/8"")]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/network-logon-provider-registry-modification.html,Network Logon Provider Registry Modificationedit,"['Credential Access', 'Persistence']","['TA0006', 'TA0003']","['Modify Authentication Process', 'Create or Modify System Process']","['T1556', 'T1543']",Adversaries may register a rogue network logon provider module for persistence and/or credential access via intercepting the authentication credentials in clear text during user logon.,['eql'],"registry where registry.data.strings != null and registry.path : ""HKLM\\SYSTEM\\*ControlSet*\\Services\\*\\NetworkProvider\\ProviderPath""and /* Excluding default NetworkProviders RDPNP, LanmanWorkstationand webclient. */ not ( user.id : ""S-1-5-18"" andregistry.data.strings in(""%SystemRoot%\\System32\\ntlanman.dll"",""%SystemRoot%\\System32\\drprov.dll"",""%SystemRoot%\\System32\\davclnt.dll"") )","['auditbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://github.com/gtworek/PSBits/tree/master/PasswordStealing/NPPSpy', 'https://docs.microsoft.com/en-us/windows/win32/api/npapi/nf-npapi-nplogonnotify']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Persistence', 'Credential Access']"
