url,title,mitre_tactic_name,mitre_tactic,mitre_technique_name,mitre_technique,description,type,elastic_query,rule_indices,references,tags
https://www.elastic.co/guide/en/security/7.16/privilege-escalation-via-named-pipe-impersonation.html,Privilege Escalation via Named Pipe Impersonationedit,['Privilege Escalation'],['TA0004'],['Access Token Manipulation'],['T1134'],Identifies a privilege escalation attempt via named pipe impersonation. An adversary may abuse this technique by utilizing a framework such Metasploit’s meterpreter getsystem command.,['eql'],"process where event.type in (""start"", ""process_started"") andprocess.pe.original_file_name in (""Cmd.Exe"", ""PowerShell.EXE"") andprocess.args : ""echo"" and process.args : "">"" and process.args :""\\\\.\\pipe\\*""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://www.ired.team/offensive-security/privilege-escalation/windows-namedpipes-privilege-escalation'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Privilege Escalation']"
https://www.elastic.co/guide/en/security/7.16/privilege-escalation-via-windir-environment-variable.html,Privilege Escalation via Windir Environment Variableedit,['Privilege Escalation'],['TA0004'],['Hijack Execution Flow'],['T1574'],Identifies a privilege escalation attempt via a rogue Windows directory (Windir) environment variable. This is a known primitive that is often combined with other vulnerabilities to elevate privileges.,['eql'],"registry where registry.path : (""HKEY_USERS\\*\\Environment\\windir"",""HKEY_USERS\\*\\Environment\\systemroot"") and notregistry.data.strings : (""C:\\windows"", ""%SystemRoot%"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://www.tiraniddo.dev/2017/05/exploiting-environment-variables-in.html'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Privilege Escalation']"
https://www.elastic.co/guide/en/security/7.16/process-activity-via-compiled-html-file.html,Process Activity via Compiled HTML Fileedit,"['Execution', 'Defense Evasion']","['TA0002', 'TA0005']","['User Execution', 'Signed Binary Proxy Execution']","['T1204', 'T1218']",Compiled HTML files (.chm) are commonly distributed as part of the Microsoft HTML Help system. Adversaries may conceal malicious code in a CHM file and deliver it to a victim for execution. CHM content is loaded by the HTML Help executable program (hh.exe).,['eql'],"process where event.type in (""start"", ""process_started"") andprocess.parent.name : ""hh.exe"" and process.name : (""mshta.exe"",""cmd.exe"", ""powershell.exe"", ""pwsh.exe"", ""powershell_ise.exe"",""cscript.exe"", ""wscript.exe"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Execution']"
https://www.elastic.co/guide/en/security/7.16/process-injection-by-the-microsoft-build-engine.html,Process Injection by the Microsoft Build Engineedit,"['Defense Evasion', 'Privilege Escalation']","['TA0005', 'TA0004']","['Process Injection', 'Process Injection']","['T1055', 'T1055']","An instance of MSBuild, the Microsoft Build Engine, created a thread in another process. This technique is sometimes used to evade detection or elevate privileges.",['query'],"process.name:MSBuild.exe and event.action:""CreateRemoteThread detected(rule: CreateRemoteThread)""","['winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/process-termination-followed-by-deletion.html,Process Termination followed by Deletionedit,['Defense Evasion'],['TA0005'],['Indicator Removal on Host'],['T1070'],"Identifies a process termination event quickly followed by the deletion of its executable file. Malware tools and other non-native files dropped or created on a system by an adversary may leave traces to indicate to what occurred. Removal of these files can occur during an intrusion, or as part of a post-intrusion process to minimize the adversary’s footprint.",['eql'],"sequence by host.id with maxspan=5s [process where event.type ==""end"" and process.code_signature.trusted == false and notprocess.executable : (""C:\\Windows\\SoftwareDistribution\\*.exe"",""C:\\Windows\\WinSxS\\*.exe"") ] by process.executable [filewhere event.type == ""deletion"" and file.extension : (""exe"", ""scr"",""com"")] by file.path",['logs-endpoint.events.*'],,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/program-files-directory-masquerading.html,Program Files Directory Masqueradingedit,['Defense Evasion'],['TA0005'],['Masquerading'],['T1036'],"Identifies execution from a directory masquerading as the Windows Program Files directories. These paths are trusted and usually host trusted third party programs. An adversary may leverage masquerading, along with low privileges to bypass detections whitelisting those folders.",['eql'],"process where event.type == ""start"" and process.executable :""C:\\*Program*Files*\\*.exe"" and not process.executable :(""C:\\Program Files\\*.exe"", ""C:\\Program Files (x86)\\*.exe"",""C:\\Users\\*.exe"", ""C:\\ProgramData\\*.exe"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/psexec-network-connection.html,PsExec Network Connectionedit,"['Execution', 'Lateral Movement']","['TA0002', 'TA0008']",['System Services'],['T1569'],Identifies use of the SysInternals tool PsExec.exe making a network connection. This could be an indication of lateral movement.,['eql'],"sequence by process.entity_id [process where process.name :""PsExec.exe"" and event.type == ""start""] [network where process.name: ""PsExec.exe""]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Execution']"
https://www.elastic.co/guide/en/security/7.16/rdp-remote-desktop-protocol-from-the-internet.html,RDP (Remote Desktop Protocol) from the Internetedit,"['Command and Control', 'Lateral Movement', 'Initial Access']","['TA0011', 'TA0008', 'TA0001']","['Remote Services', 'Exploit Public-Facing Application']","['T1021', 'T1190']","This rule detects network events that may indicate the use of RDP traffic from the Internet. RDP is commonly used by system administrators to remotely control a system for maintenance or to use shared resources. It should almost never be directly exposed to the Internet, as it is frequently targeted and exploited by threat actors as an initial access or backdoor vector.",['query'],"event.category:(network or network_traffic) and network.transport:tcpand (destination.port:3389 or event.dataset:zeek.rdp) and notsource.ip:( 10.0.0.0/8 or 127.0.0.0/8 or 169.254.0.0/16 or172.16.0.0/12 or 192.0.0.0/24 or 192.0.0.0/29 or192.0.0.8/32 or 192.0.0.9/32 or 192.0.0.10/32 or192.0.0.170/32 or 192.0.0.171/32 or 192.0.2.0/24 or192.31.196.0/24 or 192.52.193.0/24 or 192.168.0.0/16 or192.88.99.0/24 or 224.0.0.0/4 or 100.64.0.0/10 or192.175.48.0/24 or 198.18.0.0/15 or 198.51.100.0/24 or203.0.113.0/24 or 240.0.0.0/4 or ""::1"" or ""FE80::/10"" or""FF00::/8"" ) and destination.ip:( 10.0.0.0/8 or172.16.0.0/12 or 192.168.0.0/16 )","['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']",['https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml'],"['Elastic', 'Host', 'Network', 'Threat Detection', 'Command and Control', 'Host']"
https://www.elastic.co/guide/en/security/7.16/rdp-enabled-via-registry.html,RDP Enabled via Registryedit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],Identifies registry write modifications to enable Remote Desktop Protocol (RDP) access. This could be indicative of adversary lateral movement preparation.,['eql'],"registry where registry.path :""HKLM\\SYSTEM\\ControlSet*\\Control\\TerminalServer\\fDenyTSConnections"" and registry.data.strings == ""0"" and not(process.name : ""svchost.exe"" and user.domain == ""NT AUTHORITY"") andnot process.executable :""C:\\Windows\\System32\\SystemPropertiesRemote.exe""","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/rpc-remote-procedure-call-from-the-internet.html,RPC (Remote Procedure Call) from the Internetedit,['Initial Access'],['TA0001'],['Exploit Public-Facing Application'],['T1190'],"This rule detects network events that may indicate the use of RPC traffic from the Internet. RPC is commonly used by system administrators to remotely control a system for maintenance or to use shared resources. It should almost never be directly exposed to the Internet, as it is frequently targeted and exploited by threat actors as an initial access or backdoor vector.",['query'],"event.category:(network or network_traffic) and network.transport:tcpand (destination.port:135 or event.dataset:zeek.dce_rpc) and notsource.ip:( 10.0.0.0/8 or 127.0.0.0/8 or 169.254.0.0/16 or172.16.0.0/12 or 192.0.0.0/24 or 192.0.0.0/29 or192.0.0.8/32 or 192.0.0.9/32 or 192.0.0.10/32 or192.0.0.170/32 or 192.0.0.171/32 or 192.0.2.0/24 or192.31.196.0/24 or 192.52.193.0/24 or 192.168.0.0/16 or192.88.99.0/24 or 224.0.0.0/4 or 100.64.0.0/10 or192.175.48.0/24 or 198.18.0.0/15 or 198.51.100.0/24 or203.0.113.0/24 or 240.0.0.0/4 or ""::1"" or ""FE80::/10"" or""FF00::/8"" ) and destination.ip:( 10.0.0.0/8 or172.16.0.0/12 or 192.168.0.0/16 )","['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']",['https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml'],"['Elastic', 'Host', 'Network', 'Threat Detection', 'Initial Access', 'Host']"
https://www.elastic.co/guide/en/security/7.16/rpc-remote-procedure-call-to-the-internet.html,RPC (Remote Procedure Call) to the Internetedit,['Initial Access'],['TA0001'],['Exploit Public-Facing Application'],['T1190'],"This rule detects network events that may indicate the use of RPC traffic to the Internet. RPC is commonly used by system administrators to remotely control a system for maintenance or to use shared resources. It should almost never be directly exposed to the Internet, as it is frequently targeted and exploited by threat actors as an initial access or backdoor vector.",['query'],"event.category:(network or network_traffic) and network.transport:tcpand (destination.port:135 or event.dataset:zeek.dce_rpc) andsource.ip:( 10.0.0.0/8 or 172.16.0.0/12 or 192.168.0.0/16) and not destination.ip:( 10.0.0.0/8 or 127.0.0.0/8 or169.254.0.0/16 or 172.16.0.0/12 or 192.0.0.0/24 or192.0.0.0/29 or 192.0.0.8/32 or 192.0.0.9/32 or192.0.0.10/32 or 192.0.0.170/32 or 192.0.0.171/32 or192.0.2.0/24 or 192.31.196.0/24 or 192.52.193.0/24 or192.168.0.0/16 or 192.88.99.0/24 or 224.0.0.0/4 or100.64.0.0/10 or 192.175.48.0/24 or 198.18.0.0/15 or198.51.100.0/24 or 203.0.113.0/24 or 240.0.0.0/4 or ""::1""or ""FE80::/10"" or ""FF00::/8"" )","['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']",['https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml'],"['Elastic', 'Host', 'Network', 'Threat Detection', 'Initial Access', 'Host']"
https://www.elastic.co/guide/en/security/7.16/registry-persistence-via-appcert-dll.html,Registry Persistence via AppCert DLLedit,['Persistence'],['TA0003'],['Event Triggered Execution'],['T1546'],Detects attempts to maintain persistence by creating registry keys using AppCert DLLs. AppCert DLLs are loaded by every process using the common API functions to create processes.,['eql'],"registry where /* uncomment once stable length(bytes_written_string) >0 and */ registry.path :""HKLM\\SYSTEM\\ControlSet*\\Control\\Session Manager\\AppCertDLLs\\*""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/registry-persistence-via-appinit-dll.html,Registry Persistence via AppInit DLLedit,['Persistence'],['TA0003'],['Event Triggered Execution'],['T1546'],"Attackers may maintain persistence by creating registry keys using AppInit DLLs. AppInit DLLs are loaded by every process using the common library, user32.dll.",['eql'],"registry where registry.path : (""HKLM\\SOFTWARE\\Microsoft\\WindowsNT\\CurrentVersion\\Windows\\AppInit_Dlls"",""HKLM\\SOFTWARE\\Wow6432Node\\Microsoft\\WindowsNT\\CurrentVersion\\Windows\\AppInit_Dlls"") and notprocess.executable : (""C:\\Windows\\System32\\msiexec.exe"",""C:\\Windows\\SysWOW64\\msiexec.exe"",""C:\\Program Files\\Commvault\\ContentStore*\\Base\\cvd.exe"",""C:\\Program Files (x86)\\Commvault\\ContentStore*\\Base\\cvd.exe"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/remote-desktop-enabled-in-windows-firewall.html,Remote Desktop Enabled in Windows Firewalledit,['Defense Evasion'],['TA0005'],['Impair Defenses'],['T1562'],Identifies use of the network shell utility (netsh.exe) to enable inbound Remote Desktop Protocol (RDP) connections in the Windows Firewall.,['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""netsh.exe"" or process.pe.original_file_name ==""netsh.exe"") and process.args : (""localport=3389"", ""RemoteDesktop"",""group=\""remote desktop\"""") and process.args : (""action=allow"",""enable=Yes"", ""enable"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/remote-execution-via-file-shares.html,Remote Execution via File Sharesedit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],Identifies the execution of a file that was created by the virtual system process. This may indicate lateral movement via network file shares.,['eql'],"sequence with maxspan=1m [file where event.type in (""creation"",""change"") and process.pid == 4 and file.extension : ""exe""] by host.id,file.path [process where event.type in (""start"", ""process_started"")]by host.id, process.executable","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",['https://web.archive.org/web/20230329172636/https://blog.menasec.net/2020/08/new-trick-to-detect-lateral-movement.html'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/remote-file-copy-to-a-hidden-share.html,Remote File Copy to a Hidden Shareedit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],Identifies a remote file copy attempt to a hidden network share. This may indicate lateral movement or data staging activity.,['eql'],"process where event.type in (""start"", ""process_started"") andprocess.name : (""cmd.exe"", ""powershell.exe"", ""robocopy.exe"",""xcopy.exe"") and process.args : (""copy*"", ""move*"", ""cp"", ""mv"") andprocess.args : ""*$*""","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/remote-file-copy-via-teamviewer.html,Remote File Copy via TeamVieweredit,['Command and Control'],['TA0011'],['Ingress Tool Transfer'],['T1105'],Identifies an executable or script file remotely downloaded via a TeamViewer transfer session.,['eql'],"file where event.type == ""creation"" and process.name :""TeamViewer.exe"" and file.extension : (""exe"", ""dll"", ""scr"", ""com"",""bat"", ""ps1"", ""vbs"", ""vbe"", ""js"", ""wsh"", ""hta"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://web.archive.org/web/20230329160957/https://blog.menasec.net/2019/11/hunting-for-suspicious-use-of.html'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Command and Control']"
https://www.elastic.co/guide/en/security/7.16/remote-file-download-via-desktopimgdownldr-utility.html,Remote File Download via Desktopimgdownldr Utilityedit,['Command and Control'],['TA0011'],['Ingress Tool Transfer'],['T1105'],Identifies the desktopimgdownldr utility being used to download a remote file. An adversary may use desktopimgdownldr to download arbitrary files as an alternative to certutil.,['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""desktopimgdownldr.exe"" orprocess.pe.original_file_name == ""desktopimgdownldr.exe"") andprocess.args : ""/lockscreenurl:http*""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://labs.sentinelone.com/living-off-windows-land-a-new-native-file-downldr/'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Command and Control']"
https://www.elastic.co/guide/en/security/7.16/remote-file-download-via-mpcmdrun.html,Remote File Download via MpCmdRunedit,['Command and Control'],['TA0011'],['Ingress Tool Transfer'],['T1105'],Identifies the Windows Defender configuration utility (MpCmdRun.exe) being used to download a remote file.,['eql'],"process where event.type == ""start"" and (process.name :""MpCmdRun.exe"" or process.pe.original_file_name == ""MpCmdRun.exe"") andprocess.args : ""-DownloadFile"" and process.args : ""-url"" andprocess.args : ""-path""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://twitter.com/mohammadaskar2/status/1301263551638761477', 'https://www.bleepingcomputer.com/news/microsoft/microsoft-defender-can-ironically-be-used-to-download-malware/']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Command and Control']"
https://www.elastic.co/guide/en/security/7.16/remote-file-download-via-powershell.html,Remote File Download via PowerShelledit,"['Command and Control', 'Execution']","['TA0011', 'TA0002']","['Ingress Tool Transfer', 'Command and Scripting Interpreter']","['T1105', 'T1059']",Identifies powershell.exe being used to download an executable file from an untrusted remote destination.,['eql'],"sequence by host.id, process.entity_id with maxspan=30s [networkwhere process.name : (""powershell.exe"", ""pwsh.exe"",""powershell_ise.exe"") and network.protocol == ""dns"" and notdns.question.name : (""localhost"", ""*.microsoft.com"",""*.azureedge.net"", ""*.powershellgallery.com"", ""*.windowsupdate.com"",""metadata.google.internal"") and not user.domain : ""NT AUTHORITY""][file where process.name : ""powershell.exe"" and event.type ==""creation"" and file.extension : (""exe"", ""dll"", ""ps1"", ""bat"") andnot file.name : ""__PSScriptPolicy*.ps1""]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Command and Control']"
https://www.elastic.co/guide/en/security/7.16/remote-file-download-via-script-interpreter.html,Remote File Download via Script Interpreteredit,['Command and Control'],['TA0011'],['Ingress Tool Transfer'],['T1105'],Identifies built-in Windows script interpreters (cscript.exe or wscript.exe) being used to download an executable file from a remote destination.,['eql'],"sequence by host.id, process.entity_id [network where process.name :(""wscript.exe"", ""cscript.exe"") and network.protocol != ""dns"" andnetwork.direction : (""outgoing"", ""egress"") and network.type == ""ipv4""and destination.ip != ""127.0.0.1"" ] [file where event.type ==""creation"" and file.extension : (""exe"", ""dll"")]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Command and Control']"
https://www.elastic.co/guide/en/security/7.16/remote-scheduled-task-creation.html,Remote Scheduled Task Creationedit,"['Lateral Movement', 'Execution']","['TA0008', 'TA0002']","['Remote Services', 'Scheduled Task/Job']","['T1021', 'T1053']",Identifies remote scheduled task creations on a target host. This could be indicative of adversary lateral movement.,['eql'],"/* Task Scheduler service incoming connection followed by TaskCacheregistry modification */ sequence by host.id, process.entity_id withmaxspan = 1m [network where process.name : ""svchost.exe"" andnetwork.direction : (""incoming"", ""ingress"") and source.port >= 49152and destination.port >= 49152 and source.address != ""127.0.0.1"" andsource.address != ""::1"" ] [registry where registry.path :""HKLM\\SOFTWARE\\Microsoft\\WindowsNT\\CurrentVersion\\Schedule\\TaskCache\\Tasks\\*\\Actions""]","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/remote-system-discovery-commands.html,Remote System Discovery Commandsedit,['Discovery'],['TA0007'],['Remote System Discovery'],['T1018'],"Discovery of remote system information using built-in commands, which may be used to mover laterally.",['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""nbtstat.exe"" and process.args : (""-n"", ""-s"")) or(process.name : ""arp.exe"" and process.args : ""-a"")","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Discovery']"
https://www.elastic.co/guide/en/security/7.16/remotely-started-services-via-rpc.html,Remotely Started Services via RPCedit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],"Identifies remote execution of Windows services over remote procedure call (RPC). This could be indicative of lateral movement, but will be noisy if commonly done by administrators.""",['eql'],"sequence with maxspan=1s [network where process.name :""services.exe"" and network.direction : (""incoming"", ""ingress"")and network.transport == ""tcp"" and source.port >= 49152 anddestination.port >= 49152 and source.address not in (""127.0.0.1"",""::1"") ] by host.id, process.entity_id [process whereevent.type in (""start"", ""process_started"") and process.parent.name :""services.exe"" and not (process.name : ""svchost.exe"" andprocess.args : ""tiledatamodelsvc"") and not (process.name :""msiexec.exe"" and process.args : ""/V"") /* uncomment if psexecis noisy in your environment */ /* and not process.name :""PSEXESVC.exe"" */ ] by host.id, process.parent.entity_id","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/renamed-autoit-scripts-interpreter.html,Renamed AutoIt Scripts Interpreteredit,['Defense Evasion'],['TA0005'],['Masquerading'],['T1036'],Identifies a suspicious AutoIt process execution. Malware written as an AutoIt script tends to rename the AutoIt executable to avoid detection.,['eql'],"process where event.type in (""start"", ""process_started"", ""info"") andprocess.pe.original_file_name : ""AutoIt*.exe"" and not process.name :""AutoIt*.exe""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/roshal-archive-rar-or-powershell-file-downloaded-from-the-internet.html,Roshal Archive (RAR) or PowerShell File Downloaded from the Internetedit,['Command and Control'],['TA0011'],['Ingress Tool Transfer'],['T1105'],"Detects a Roshal Archive (RAR) file or PowerShell script downloaded from the internet by an internal host. Gaining initial access to a system and then downloading encoded or encrypted tools to move laterally is a common practice for adversaries as a way to protect their more valuable tools and tactics, techniques, and procedures (TTPs). This may be atypical behavior for a managed network and can be indicative of malware, exfiltration, or command and control.",['query'],"event.category:(network or network_traffic) and network.protocol:httpand (url.extension:(ps1 or rar) or url.path:(*.ps1 or *.rar)) andnot destination.ip:( 10.0.0.0/8 or 127.0.0.0/8 or169.254.0.0/16 or 172.16.0.0/12 or 192.0.0.0/24 or192.0.0.0/29 or 192.0.0.8/32 or 192.0.0.9/32 or192.0.0.10/32 or 192.0.0.170/32 or 192.0.0.171/32 or192.0.2.0/24 or 192.31.196.0/24 or 192.52.193.0/24 or192.168.0.0/16 or 192.88.99.0/24 or 224.0.0.0/4 or100.64.0.0/10 or 192.175.48.0/24 or 198.18.0.0/15 or198.51.100.0/24 or 203.0.113.0/24 or 240.0.0.0/4 or""::1"" or ""FE80::/10"" or ""FF00::/8"" ) andsource.ip:( 10.0.0.0/8 or 172.16.0.0/12 or192.168.0.0/16 )","['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']","['https://www.fireeye.com/blog/threat-research/2017/04/fin7-phishing-lnk.html', 'https://www.justice.gov/opa/press-release/file/1084361/download', 'https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml']","['Elastic', 'Network', 'Threat Detection', 'Command and Control', 'Host']"
https://www.elastic.co/guide/en/security/7.16/sip-provider-modification.html,SIP Provider Modificationedit,['Defense Evasion'],['TA0005'],['Subvert Trust Controls'],['T1553'],Identifies modifications to the registered Subject Interface Package (SIP) providers. SIP providers are used by the Windows cryptographic system to validate file signatures on the system. This may be an attempt to bypass signature validation checks or inject code into critical processes.,['eql'],"registry where event.type:""change"" and registry.path: (""HKLM\\SOFTWARE\\Microsoft\\Cryptography\\OID\\EncodingType0\\CryptSIPDllPutSignedDataMsg\\{*}\\Dll"", ""HKLM\\SOFTWARE\\WOW6432Node\\Microsoft\\Cryptography\\OID\\EncodingType0\\CryptSIPDllPutSignedDataMsg\\{*}\\Dll"", ""HKLM\\SOFTWARE\\Microsoft\\Cryptography\\Providers\\Trust\\FinalPolicy\\{*}\\$Dll"", ""HKLM\\SOFTWARE\\WOW6432Node\\Microsoft\\Cryptography\\Providers\\Trust\\FinalPolicy\\{*}\\$Dll"" ) and registry.data.strings:""*.dll""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://github.com/mattifestation/PoCSubjectInterfacePackage'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/smb-windows-file-sharing-activity-to-the-internet.html,SMB (Windows File Sharing) Activity to the Internetedit,"['Initial Access', 'Exfiltration']","['TA0001', 'TA0010']","['Exploit Public-Facing Application', 'Exfiltration Over Alternative Protocol']","['T1190', 'T1048']","This rule detects network events that may indicate the use of Windows file sharing (also called SMB or CIFS) traffic to the Internet. SMB is commonly used within networks to share files, printers, and other system resources amongst trusted systems. It should almost never be directly exposed to the Internet, as it is frequently targeted and exploited by threat actors as an initial access or backdoor vector or for data exfiltration.",['query'],"event.category:(network or network_traffic) and network.transport:tcpand (destination.port:(139 or 445) or event.dataset:zeek.smb) andsource.ip:( 10.0.0.0/8 or 172.16.0.0/12 or 192.168.0.0/16) and not destination.ip:( 10.0.0.0/8 or 127.0.0.0/8 or169.254.0.0/16 or 172.16.0.0/12 or 192.0.0.0/24 or192.0.0.0/29 or 192.0.0.8/32 or 192.0.0.9/32 or192.0.0.10/32 or 192.0.0.170/32 or 192.0.0.171/32 or192.0.2.0/24 or 192.31.196.0/24 or 192.52.193.0/24 or192.168.0.0/16 or 192.88.99.0/24 or 224.0.0.0/4 or100.64.0.0/10 or 192.175.48.0/24 or 198.18.0.0/15 or198.51.100.0/24 or 203.0.113.0/24 or 240.0.0.0/4 or ""::1""or ""FE80::/10"" or ""FF00::/8"" )","['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']",['https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml'],"['Elastic', 'Host', 'Network', 'Threat Detection', 'Initial Access', 'Host']"
https://www.elastic.co/guide/en/security/7.16/smtp-on-port-26-tcp.html,SMTP on Port 26/TCPedit,"['Command and Control', 'Exfiltration']","['TA0011', 'TA0010']",['Exfiltration Over Alternative Protocol'],['T1048'],This rule detects events that may indicate use of SMTP on TCP port 26. This port is commonly used by several popular mail transfer agents to deconflict with the default SMTP port 25. This port has also been used by a malware family called BadPatch for command and control of Windows systems.,['query'],event.category:(network or network_traffic) and network.transport:tcpand (destination.port:26 or (event.dataset:zeek.smtp anddestination.port:26)),"['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']","['https://unit42.paloaltonetworks.com/unit42-badpatch/', 'https://isc.sans.edu/forums/diary/Next+up+whats+up+with+TCP+port+26/25564/']","['Elastic', 'Host', 'Network', 'Threat Detection', 'Command and Control', 'Host']"
https://www.elastic.co/guide/en/security/7.16/sunburst-command-and-control-activity.html,SUNBURST Command and Control Activityedit,"['Command and Control', 'Initial Access']","['TA0011', 'TA0001']","['Application Layer Protocol', 'Supply Chain Compromise']","['T1071', 'T1195']",The malware known as SUNBURST targets the SolarWind’s Orion business software for command and control. This rule detects post-exploitation command and control activity of the SUNBURST backdoor.,['eql'],"network where event.type == ""protocol"" and network.protocol == ""http""and process.name : (""ConfigurationWizard.exe"",""NetFlowService.exe"",""NetflowDatabaseMaintenance.exe"",""SolarWinds.Administration.exe"",""SolarWinds.BusinessLayerHost.exe"",""SolarWinds.BusinessLayerHostx64.exe"",""SolarWinds.Collector.Service.exe"",""SolarwindsDiagnostics.exe"") and (http.request.body.content :""*/swip/Upload.ashx*"" and http.request.body.content : (""POST*"",""PUT*"")) or (http.request.body.content :(""*/swip/SystemDescription*"", ""*/swip/Events*"") andhttp.request.body.content : (""GET*"", ""HEAD*"")) and nothttp.request.body.content : ""*solarwinds.com*""",['logs-endpoint.events.*'],['https://www.fireeye.com/blog/threat-research/2020/12/evasive-attacker-leverages-solarwinds-supply-chain-compromises-with-sunburst-backdoor.html'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Command and Control']"
